dither,v.慌张；犹豫不决 n.慌张；慌乱,0.5347497
diurnal,a.白昼的，白天的,0.932399582
divagate,v.离题；漂泊,0.970658079
diverge,v.（意见）分歧；（线路、道路）分开,0.901146992
divergent,a.分叉的，岔开的,0.24638063
diverse,a.不同的；多样的,0.370484794
diversity,n.多样，千变万化,0.069289809
diversity,n.多样，千变万化,0.320725115
divert,v.使某事物转向；使娱乐,0.007319977
dividend,n.红利，股利,0.760779398
divine,v.占卜，卜测；a.神的,0.292406037
divisive,a.引起分歧的,0.836894868
divulge,v.泄露，透露,0.992925576
docile,a.驯服的，听话的,0.559490122
dock,v.剪短（尾巴等）；扣去（薪水，津贴）,0.29562339
doctrinaire,n.空论家；a.教条的，迂腐的,0.212930678
doctrine,n.教义，主义；学说,0.720676756
document,v.为…提供书面证明,0.246337702
dodge,v.闪开，躲避,0.390615595
doff,v.脱掉,0.460799707
dogged,a.顽强的,0.472887352
dogma,n.教条，信条,0.314187236
dogmatism,n.教条主义，武断,0.995562063
dogmatist,n.独断家，独断论者,0.071815614
doleful,a.忧愁的，消沉的,0.697195474
dolorous,a.悲哀的，忧愁的,0.192445258
domain,n.领土；领域,0.831901497
domesticate,v.驯养,0.334165424
domesticate,v.驯养,0.875381189
dominant,a.(生)(遗传特征)显性的，优势的；最重要的，占支配地位的,0.793980024
dominate,v.控制，支配,0.491831539
domination,n.控制，支配，管辖,0.723383123
domineer,v.压制,0.340058097
donate,v.捐赠，赠送,0.719068185
doodle,v.胡乱画；混时间,0.852450234
dormancy,n.休眠状态,0.224606934
dormant,a.冬眠的；静止的,0.923774491
dorsal,a.背部的,0.974318988
dose,n.[药]剂量，一剂,0.700647505
dossier,n.卷宗，档案,0.683057987
dote,v.溺爱；昏聩(to be foolish or weak minded),0.094573577
double-cross,v.欺骗，出卖,0.705847348
dour,a.严厉的，脸色阴沉的,0.334573466
douse,v.把…浸入水中；熄灭,0.909784341
dowdy,a.不整洁的，过旧的,0.878600153
down,n.绒毛；汗毛,0.212078789
downfall,n.垮台,0.368209529
downplay,v.贬低，不予重视,0.654133634
downpour,n.暴雨,0.945650607
drab,a.枯黄色的；单调而无聊的,0.69425941
draconian,a.严厉的，严酷的,0.788243417
draconian,a.严厉的，严酷的,0.494797057
draft,n.草稿，草案；汇票,0.794321252
draggy,a.拖拉的，极为讨厌的,0.038542659
drain,v.排出沟外；喝光,0.988892638
drainage,n.排水；污水,0.89003542
dramatic,a.戏剧的；引人注目的；戏剧般的,0.723306616
drastic,a.猛烈的，激烈的,0.6834301
drawl,v./n.慢吞吞地说话,0.37477578
drawn,a.憔悴的,0.254900023
dreary,a.沉闷的，乏味的,0.49129684
drench,v.使湿透,0.00785244
drenched,a.湿透的,0.770803344
drip,v.滴下,0.770358028
drivel,v.胡说 n.糊涂话,0.180409388
drizzly,a.毛毛细雨的,0.99347618
droll,a.古怪的，好笑的,0.692408705
droll,a.古怪的，好笑的,0.765697209
drollery,n.滑稽,0.045609663
drone,v.嗡嗡地响，单调地说；n.单调的低音,0.815688859
drool,v.流口水；胡说,0.850968998
droop,v.低垂；沮丧，萎靡,0.333320399
drought,n.干旱；干旱时期,0.645500305
drowsy,a.昏昏欲睡的,0.717057964
drub,v.重击；打败,0.126280621
dual,a.双重的,0.205935487
dubious,a.可疑的；名声不大好的,0.427766403
ductile,a.易延伸的；可塑的,0.421907613
dulcet,a.美妙的，悦耳的,0.485810494
dull,a.不鲜明的；迟钝的；v.变迟钝,0.090939673
dumbfound,v.使···惊讶,0.591508874
dupe,n.上当受骗的人,0.98885087
duplicate,a.复制的；两重的  v.复制 n.复制品，副本,0.818283868
duplicitous,a.搞两面派的，奸诈的；双重的,0.232218523
duplicity,n.欺骗，口是心非,0.393885386
duress,n.胁迫,0.140379793
dutiful,a.恭敬顺从的，尽职的,0.861811752
dwindle,v.变小,0.777127592
dynamic,a.动态的；有活力的,0.688913085
dysfunctional,a.功能失调的,0.083542506
dyspeptic,a.消化不良的；不高兴的,0.081871585
eaglet,n.小鹰,0.557202093
earnest,a.认真的,0.116249944
earring,n.耳环，耳饰,0.011266808
earthiness,n.土质，土性 ,0.371758569
earthshaking,a.极其重大或重要的,0.34895132
earthy,a.粗俗的，粗陋的,0.540734997
easel,n.黑板，画架,0.739759991
ebb,v.退潮；衰退,0.964557722
ebullience,n.兴冲冲，亢奋,0.084629787
eccentric,a.古怪的，反常的；n.古怪的人,0.2501606
echo,n.回声；反响；共鸣  v.回响；重复，模仿,0.128856464
eclectic,a.折衷的，综合性选择的,0.597818503
eclipse,n.日食，月食；黯然失色，衰退,0.438327272
ecologist,n.生态学家，生态学者,0.43994867
economical,a.节约的,0.670922991
ecstasy,n.狂喜；激情状态,0.090686263
ecstatic,a.狂喜的，心花怒放的,0.507113327
ecumenical,a.世界范围的，普遍的,0.121888459
edgy,a.急躁的，易怒的；尖利的，锐利的,0.703801258
edifice,n.宏伟的建筑(如宫殿、教堂),0.076675917
edify,v.(思想)陶冶，启发,0.881220779
eerie,a.可怕的，怪异的,0.065406341
efface,v.擦掉，抹去,0.438572268
effeminate,a.缺乏勇气的，柔弱的,0.925929021
effervesce,v.(液体)冒泡；(人)活跃、兴奋,0.405146693
effervesce,v.(液体)冒泡；(人)活跃、兴奋,0.837244703
effete,a.无生产力的；虚弱的,0.311324376
efficacious,a.有效的,0.554240164
efficacy,n.功效，有效性,0.644168614
effrontery,n.厚颜无耻,0.50774338
effulgent,a.(光线)灿烂的,0.086192161
egalitarian,a.主张人人平等的,0.593210539
egocentric,a.利己的,0.866972552
egotist,n.自私自利者,0.158494706
egotist,n.自私自利者,0.265861828
egregious,a.(缺点等)过分的，惊人的,0.006703042
eidetic,a.印象异常清晰的；极为逼真的,0.09614336
ejaculate,v.突然叫出或说出,0.28856727
elaborate,a.精致的，复杂的；v.详尽地说明，阐明,0.492861004
elapse,v.消逝，过去  n. 消逝,0.330827001
elated,a.兴高采烈的，情绪高昂的,0.376244986
elated,a.兴高采烈的，情绪高昂的,0.294014102
elegiac,a.哀歌的，挽歌的  n.哀歌，挽歌,0.579349776
elegy,n.哀歌，挽歌,0.286983485
elegy,n.哀歌，挽歌,0.490475437
elementary,a.初级的,0.669146519
elephantine,a.笨拙的；庞大的,0.330762536
elevate,v.将…举起,0.659453995
elicit,v.引出，探出,0.884757346
eligible,a.合格的,0.378569907
eliminate,v.除去，淘汰,0.287634901
elite,n.精华，中坚,0.830610873
elixir,n.万能药，长生不老药,0.443100462
elliptical,a.椭圆的；含糊的；省略的,0.709857215
elocution,n.演说术,0.239524028
elongate,v.延长，伸长,0.831036631
eloquence,n.雄辩，口才，精彩演讲,0.607020513
eloquence,n.雄辩，口才，精彩演讲,0.368765516
elucidate,v.（清晰）阐明，说明,0.439953619
elude,v.逃避；不理解，不记得,0.71404425
elusive,a.难懂的,0.886594313
emaciate,v.使…瘦弱；消瘦,0.173051211
emaciation,n.消瘦，衰弱,0.086674731
emanate,v.发源,0.967769344
emancipate,v.解放，解除束缚,0.028070464
emasculate,v.使柔弱；阉割 a.柔弱的,0.371855548
embargo,n.禁运令，封港令,0.54448888
embarrass,v.使忸怩，使难堪,0.653400959
embed,v.牢牢插入，嵌于,0.087386572
embellish,v.装饰，润饰,0.829183604
embezzlement,n.贪污，盗用,0.001919773
embitter,v.使痛苦，使难受,0.058524253
emblematic,a.作为象征的,0.841247197
embody,v.(作品等)表达，体现,0.822839169
embolden,v.鼓励,0.047359071
embrace,v.拥抱；包含,0.573705602
embroider,v.刺绣，修饰,0.063929403
embroil,v.使混乱，使卷入纠纷,0.413572533
embryological,a.胚胎学的,0.2148375
embryonic,a.胚胎的；萌芽期的,0.252781774
emend,v.订正，校订,0.84459128
emerald,n.翡翠 a.翠绿色的,0.501071852
emergency,n.紧急事件,0.983701548
emigrate,v.自本国移居他国,0.457303076
eminence,n.卓越，杰出,0.359698216
eminent,a.著名的，显著的,0.535778129
emissary,n.密使；特使,0.804047025
emit,v.放射(光、热、味等),0.558291716
emolument,n.报酬，薪水,0.954883262
emote,v.激动地表达感情,0.396784328
empathy,n.心意相通，(感情等)融为一体,0.602827239
emphatic,a.重视的，强调的,0.757358954
empirical,a.以经验或观察为根据的,0.539025383
empirical,a.以经验或观察为根据的,0.225892974
empiricism,n.经验主义,0.561375799
empower,v.授权给某人采取行动,0.81331927
empyreal,a.天空的,0.409986048
emulate,v.努力赶上或超越,0.783689152
enamored,a.珍爱的，喜爱的,0.724990242
encapsulate,v.装入胶囊；概括，成为典型，成为缩影,0.931532202
enchant,v.使迷醉；施魔法于,0.841437525
encipher,v.译成密码,0.832597805
enclosure,n.圈地，围占,0.231211137
encomiast,n.赞美者,0.41994052
encompass,v.包围，围绕,0.204923152
encounter,v.遭遇,0.486315579
encroach,v.逐步侵占，蚕食,0.692598849
encumber,v.妨害，阻碍,0.677395297
encyclopedia,n.百科全书,0.977170726
endearing,a.讨人喜欢的,0.037267579
endearing,a.讨人喜欢的,0.512218997
endemic,a.地方性的,0.812391443
endorse,v.(支票)背面签字；公开赞同,0.480751336
endow,v.资助，捐助,0.58646509
endue,v.赋予，授予,0.133417727
endure,v.忍受，忍耐,0.384325427
enduring,a.持续的,0.201337167
enervate,v.使虚弱，使无力,0.083305092
enfeeble,v.使衰弱,0.879970039
enfetter,v.给…上脚镣；束缚，使受制于,0.793742217
enflame,v.使愤怒或激动,0.207062689
engage,v.从事，参与；雇佣；引起···的注意,0.390322038
engaging,a.迷人的，吸引注意的,0.580939029
engender,v.产生，引起,0.568514961
engrave,v.在(硬物)上雕刻,0.839992804
engross,v.全神贯注于,0.414410146
engulf,v.吞噬,0.208832138
enigma,n.谜一样的人或事物,0.208307724
enjoin,v.命令，吩咐,0.444075715
enlightening,a.有启迪作用的；使人领悟的,0.663092211
enliven,v.使…更活跃,0.174509282
enmity,n.敌意，仇恨,0.076611386
ennoble,v.授予爵位，使高贵,0.909476285
ennui,n.倦怠，无聊，不兴奋；v.使无聊,0.238195326
enormity,n.极恶；暴行；巨大,0.17632548
enormous,a.极大的，巨大的,0.890188704
enrage,v.激怒，触怒,0.116365454
enrapture,v.使狂喜，使高兴,0.961194716
ensconce,v.安置，安坐,0.94242596
enshrine,v.奉为神圣，珍藏,0.303051513
ensign,n.舰旗(船上表示所属国家的旗帜),0.325491055
ensnare,v.诱入陷阱，进入罗网,0.838133114
ensue,v.继而发生,0.398538689
entangle,v.使纠缠，卷入,0.87001883
enterprise,n.公司，事业单位；进取心,0.948602694
entertain,v.款待，招待；使欢乐，娱乐,0.317887027
enthral,v.迷惑,0.231225803
enthralling,a.迷人的，吸引人的,0.270351302
entice,v.怂恿，引诱,0.81888744
entirety,n.整体，全面,0.753952285
entitle,v.使有权(做某事),0.660261283
entourage,n.随从；环境,0.471003754
entrance,v.使出神，使入迷；n.入口,0.025740426
entrancing,a.使人入神的,0.638404974
entreat,v.恳求,0.629266686
entreaty,n.恳求，哀求,0.224589782
entrenched,a.(权利、传统)确立的，牢固的,0.836379173
entrepreneur,n.企业家，创业人,0.719651515
entrust,v.委托；托付,0.050499942
entwine,v.使缠绕，交织,0.067611017
enumerate,v.列举，枚举,0.049450405
enunciate,v.（清楚地）发音；(清楚地)表达,0.104546211
enviable,a.令人羡慕的,0.339256849
environ,v.包围，围绕,0.49711377
envisage,v.正视；想象,0.530067599
envision,v.想象，预想,0.588890105
enzyme,n.酵素，酶,0.067598348
ephemeral,a.朝生暮死的，短暂的；生命短暂的,0.346551494
epic,n.叙事诗，史诗；a.英雄的；大规模的,0.984546889
epideictic,a.夸耀的,0.629415846
epidemic,a.传染性的，流行性的,0.883167583
epidermis,n.表皮，外皮,0.628726056
epigram,n.讽刺短句，警句,0.597095719
epilogue,n.收场白；尾声,0.729496453
episode,n.一段情节；插曲，片段,0.448222749
episodic,a.偶然发生的，分散性的,0.775028537
epithet,n.(贬低人的)短语或形容词,0.233370628
epitome,n.典型；梗概，摘要,0.537748862
epitomize,v.概括，摘要，成为典型，成为缩影,0.916987743
epoch,n.纪元；重大的事件,0.028020716
equable,a.稳定的，不变的；(脾气)温和的,0.440061287
equable,a.稳定的，不变的；(脾气)温和的,0.97684578
equate,v.认为…相等或相仿,0.958888762
equation,n.等式；等同，相等,0.574429978
equator,n.赤道,0.524874273
equestrian,a.骑马的；骑士阶层的,0.349163517
equilibrium,n.平衡,0.835425788
equine,a.马的，似马的,0.536087194
equity,n.公平，公正,0.257714934
equity,n.公平，公正,0.370698118
equivalent,a.相等的，等值的,0.549039996
equivocate,v.模棱两可地说，支吾其词，说谎,0.672541076
equivocate,v.模棱两可地说，支吾其词，说谎,0.725167632
eradicate,v.根除；扑灭,0.322563209
erase,v.擦掉，抹去,0.486674716
erect,a.竖立的，笔直的，直立的,0.024406121
erode,v.侵蚀,0.386288999
errand,n.差使；差事,0.392445749
erratic,a.无规律的，反复无常的；古怪的,0.655021491
ersatz,a.代用的，假的,0.050690421
erudite,a.博学的，饱学的,0.384206948
erupt,v.爆发；喷出(熔岩、水、气体、泥浆等),0.034667959
escalate,v.(战争等)升级；(快速)扩大，上升,0.612675114
escalation,n.逐步上升，逐步增强,0.72787332
escapism,n.逃避现实(的习气),0.472816412
eschew,v.避开，戒绝,0.167231381
escort,v.护送 n.护送者,0.238020727
esoteric,a.难懂的，神秘的,0.715710786
espionage,n.间谍活动,0.955769096
espouse,v.支持，拥护,0.008177578
espy,v.(从远处等)突然看到,0.735060546
essential,a.本质的；n.要素，实质,0.525874497
estranged,a.疏远的，分开的，分离的,0.296684399
etch,v.蚀刻；铭记,0.692928734
eternal,a.永久的，永恒的，不朽的,0.643800517
ethereal,a.太空；轻巧的,0.132570859
ethics,n.伦理学；道德规范,0.511623933
ethnic,a.种族的,0.455115271
ethos,n.(个人、团体或民族)道德风貌，思潮，信仰,0.409192656
etymology,n.语源学,0.340742647
eugenic,a.优生（学）的,0.399519522
eulogistic,a.颂扬的，歌功颂德的,0.865192525
euphemism,n.婉言，委婉的说法,0.021330241
euphonious,a.悦耳的,0.922314039
euphoria,n.幸福愉快感,0.733430455
euphoric,a.欢欣的,0.37692031
evacuate,v.撤退；撤离,0.379836644
evacuate,v.撤退；撤离,0.959330204
evade,v.逃避；规避,0.31482543
evade,v.逃避；规避,0.872063344
evaluation,n.评价，评估,0.305748972
evanescent,a.迅速消失的，短暂的,0.294133248
evasion,n.躲避；借口,0.403500861
evasion,n.躲避；借口,0.851427839
evasive,a.迥避的，逃避的；托辞的,0.947293849
evenhanded,a.公平的，不偏不倚的,0.959963598
eventful,a.多事的；重要的,0.411008321
evict,v.(依法)驱逐,0.97189931
evince,v.表明，表示，表现出,0.042771701
eviscerate,v.取出内脏；除去主要部分,0.135322366
evocative,a.唤起的，激起的,0.988137371
evoke,v.引起；唤起,0.414615389
exacerbate,v.(病、疼痛)加重，恶化,0.881430226
exactitude,n.极端的正确性或精确性,0.147527319
exaggeration,n.夸张,0.906003627
exalt,v.(高度)赞扬，歌颂,0.460686102
exalt,v.(高度)赞扬，歌颂,0.401639961
exaltation,n.(成功带来的)得意，高兴,0.215320814
exasperate,v.激怒，使恼怒,0.707713861
excavate,v.挖掘；挖出,0.467998944
exceptionable,a.引起反感的,0.306604347
exceptional,a.特别(好)的,0.713520097
excerpt,n.摘录，选录，节录,0.032496146
excess,n.过分，过度,0.171935701
excise,v.切除，删去,0.980049903
excitability,n.易兴奋性，易激动性,0.673500518
exclaim,v.惊叫，呼喊,0.042535513
exclamation,n.惊叹词；惊呼,0.361439078
exclusive,a.(人)孤僻的；(物)专用的,0.493042181
excogitate,v.认真想出,0.700419852
excruciate,v.施酷刑；折磨,0.720860322
exculpate,v.开脱；申明无罪，证明无罪,0.669942102
excursive,a.离题的,0.932243247
execrable,a.极坏的,0.869254378
execrate,v.憎恶；咒骂,0.715705569
execute,v.执行，履行；将某人处死,0.750212426
exemplary,a.可作楷模的,0.089945273
exemplify,v.是…的典型；举出…的例子,0.799911814
exempt,a.被免除的；v.使免除,0.765135476
exert,v.运用(力量等),0.851822886
exhale,v.呼出(气),0.948304315
exhaust,n.(机器排出的)废气，蒸气；v.使非常疲倦,0.960507944
exhaustive,a.彻底的，无遗漏的,0.552610873
exhaustive,a.彻底的，无遗漏的,0.018053476
exhilarate,v.使高兴,0.861540206
exhilaration,n.高兴，活跃,0.551333009
exhume,v.掘出，发掘,0.878275257
exigency,n.紧急要求，迫切要求,0.629017982
exigent,a.需要立即采取行动的,0.52301754
exiguous,a.太少的，不足的,0.619452098
exodus,n.大批离去，成群外出,0.518514839
exonerate,v.免除责任；确定无罪,0.381087971
exorbitant,a.过分的，过度的,0.92042839
exorcise,v.驱魔；去除(坏念头等),0.342062339
exotic,a.珍奇的；来自异国的,0.082751366
expand,v.扩大，膨胀,0.840722711
expatiate,v.细说，详述,0.487196076
expatriate,v.驱逐，流放；移居国外,0.950722339
expediency,n.(未必正当的)便利；有益但未必正当的举措，权宜之计,0.10513794
expedient,n.权宜之计，(未必正当的)临时手段；a.(指行动)有用的,0.144603161
expeditious,a.迅速的，敏捷的,0.218302894
expeditious,a.迅速的，敏捷的,0.534297244
expel,v.排出；开除,0.589956082
expend,v.花费；用光,0.157940068
expenditure,n.消耗，支出,0.377562205
expertise,n.专门技术，专业知识,0.068853135
expiate,v.赎罪，补偿,0.596562755
expire,v.期满；去世,0.34225639
explicate,v.详细解说（思想、作品等）,0.281598927
explicate,v.详细解说（思想、作品等）,0.157835587
explicit,a.清楚明确的；成熟的，成型的,0.563529548
exploit,v.剥削；开发利用；n.英勇行为,0.954431019
explore,v.探究，勘察，考察,0.525054178
exposition,n.详细阐释；博览会,0.057869637
expository,a.说明的,0.574834338
expostulate,v.(对人或行为进行)抗议,0.033672388
exposure,n.暴露，显露，曝光,0.451135562
expound,v.解释，详细阐述,0.414680851
expressly,adv.清楚地；专门地，特意地,0.480215768
expropriate,v.充公，没收,0.470711254
expulsion,n.驱逐，逐出,0.306006033
expunge,v.(从书中)删除(字、词),0.198507213
expurgate,v.(从书中)删除(不当或令人反感的部分),0.007615419
exquisite,a.精致的；近乎完美的,0.398130394
extant,a.现存的,0.347463061
extemporize,v.即兴席演说,0.253175651
extend,v.延展，延长；舒展（肢体）,0.28918486
extensive,a.广大的；多方面的,0.660338458
extenuate,v.（提出借口以）减轻罪过,0.591290551
externalize,v.使…表面化,0.737665495
extinct,a.绝种的，不存在的,0.002311826
extinction,n.熄灭；消灭,0.037624799
extinguish,v.使…熄灭；使…不复存在,0.127382409
extirpation,n.根除，铲除（某实物或现象）,0.76028536
extol,v.赞美,0.664744196
extort,v.强索，敲诈(钱),0.576546816
extract,v.拔出；强索(钱或信息),0.991308509
extradite,v.引渡,0.360673351
extraneous,a.来自外部的；无关的,0.322243741
extrapolate,v.由已知事实预测，推测；(数)由已知值推出未知量,0.621065698
extravagance,n.奢侈，挥霍,0.885339168
extremist,n.极端主义者,0.798857316
extremity,n.极度；绝境，临终,0.463447617
extricable,a.可解救的，能脱险的,0.772878456
extricate,v.拯救，救出,0.93313379
extrovert,n.性格外向者,0.092594349
extrude,v.挤出，推出，逐出,0.35661319
exuberance,n.(人)愉快；(植物)茁壮，茂盛,0.407108079
exuberant,a.(人)充满活力的；(植物)茂盛的,0.776172531
exude,v.(液体)使慢慢流出；四溢,0.153815766
exult,v.欢腾，喜悦,0.654536761
fabric,n.纺织品；结构,0.55622419
fabricate,v.捏造；制造,0.60121977
fabulous,a.难以置信的；寓言的,0.924837707
facetious,a.（不当）轻浮的，好开玩笑的,0.41332505
facile,a.容易做成的；肤浅的,0.678754118
facilitate,v.使容易，促进,0.046736373
factitious,a.人为的，不真实的,0.769352816
factorable,a.能分解成因子的,0.450295812
factual,a.真实的，事实的,0.076458614
faculty,n.全体教员；感官功能,0.489224909
fad,n.(流行一时的)狂热，时尚,0.340181775
faddish,a.流行一时的，时尚的,0.292426954
fade,v.褪色，消失，凋谢,0.107358991
fallacious,a.欺骗的；谬误的,0.762564904
fallacy,n.谬误，错误,0.388813406
fallibility,n.易于出错，出错性,0.448057711
fallible,a.（人）会犯错的，易犯错的,0.152489048
fallow,n.休耕地；a.(土地)休耕的,0.16929002
falsehood,n.谎言,0.641940964
falsify,v.篡改；说谎,0.060404486
falter,v.摇晃，蹒跚；结巴地说，支吾地说,0.178966409
familiarity,n.精通；亲近；不拘礼仪,0.111318914
famine,n.饥荒,0.265579702
famish,v.使饥饿,0.509697024
fanatic,n.狂热者,0.151143742
fancied,a.空想的，虚构的,0.218587004
fanciful,a.幻想的，奇特的,0.325922797
fang,n.(毒蛇的)尖牙,0.873818475
fantasy,n.想象，幻想,0.525795035
farce,n.闹剧；荒谬，胡闹,0.576529414
farewell,interj.再会，再见；n.辞行，告别,0.632193323
far-reaching,a.影响深远的,0.377290203
fascinate,v.迷惑；迷住,0.809524029
fast,n.绝食，斋戒；adv.很快地，紧紧地,0.62272689
fasten,v.使…固定(to fix sth. firmly),0.498333434
fastidious,a.难取悦的，挑剔的,0.069043883
fatal,a.致命的；灾难性的,0.09757
fathom,n.英寻(量水深用，相当于1.83米)；v.彻底明白，了解,0.888598352
fatidic,a.预言的,0.420809679
fatigue,n.疲乏，劳累,0.661634895
fatten,v.使长肥；使土壤肥沃；装满,0.449304481
fatuity,n.愚蠢，愚昧,0.392396275
fault,n.错误；(地质学)断层,0.801755497
favorable,a.有利的；赞成的,0.13311112
faze,v.使…狼狈，使…慌张,0.039765815
fealty,n.效忠，忠诚,0.651030242
fearsome,a.吓人的，可怕的,0.614384205
feasible,a.可行的，可能的,0.447329305
feat,n.功绩，壮举,0.086631085
febrile,a.发烧的，热病的,0.415354176
feckless,a.效率低的；不负责任的；无长久目标、无长久计划的,0.205779964
fecundity,n.多产，富饶；繁殖力，生殖力,0.414526282
fecundity,n.多产，富饶；繁殖力，生殖力,0.13008259
feeble,a.虚弱的,0.16576391
feign,v.假装，伪装,0.298154552
feigned,a.假装的；不真诚的,0.101508691
feint,v./n.佯攻，佯击,0.202104719
feint,v./n.佯攻，佯击,0.315055766
feisty,a.活跃的；易怒的,0.864868313
felicitate,v.祝贺，庆祝,0.322029695
felicitous,a.(话语等)适当的，得体的,0.558232755
feline,a.猫的，猫科的,0.377533059
felon,n.重罪犯,0.322552626
feminist,n.女权运动者,0.548411216
feral,a.凶猛的，野的,0.961050039
ferment,v./n.(使)发酵；骚动,0.918332952
fermentation,n.发酵,0.701479085
ferocious,a.凶猛的，残暴的,0.232185537
ferocity,n.凶猛，残暴,0.437342078
ferromagnetic,a.铁磁的，铁磁体的,0.684764471
fertile,a.多产的；肥沃的,0.086068723
fertilize,v.受精，受粉；施肥,0.380055156
fertilizer,n.肥料，化肥,0.726181869
fervent,a.炙热的；热情的,0.269623398
fervid,a.热情的,0.793819366
fervor,n.热诚，热心,0.909818654
fetid,a.有恶臭的,0.454110418
fiat,n.命令,0.392393624
fickle,a.(爱情或友谊上)易变的，不坚定的,0.442321784
fictitious,a.假的；虚构的,0.283973004
figment,n.虚构的东西,0.07920064
figurine,n.小塑像，小雕像,0.092431926
file,n.锉刀；v.锉平,0.790729636
filial,a.子女的,0.027504289
filibuster,v./n.以冗长演说妨碍、阻挠(法案或议事的通过),0.67581229
filter,n.滤纸；v.过滤,0.177767999
filth,n.肮脏，污物；下流的语言,0.990135364
finable,a.应罚款的,0.4697701
finagle,v.骗取，骗得,0.239243549
finale,n.最后，最终；乐曲的最后部分,0.431106121
finicky,a.苛求的，过分讲究的,0.281955118
finite,a.有限的,0.796086047
fiscal,a.国库的，财政的,0.98735848
fissile,a.易分裂的,0.508987043
fissure,n.深长的裂缝，裂隙,0.339479982
fitful,a.间歇的，不规则的,0.42275169
flabby,a.不结实的，松弛的；意志薄弱的,0.976254485
flaccid,a.松弛的；软弱的,0.997947886
flag,v.减弱，衰退；（植物）枯萎,0.740851674
flagellate,v.鞭打，鞭笞,0.923577207
flagging,a.下垂的；衰弱的,0.271135145
flaggy,a.枯萎的；松软无力的,0.394455698
flagrant,a.臭的，恶名昭彰的,0.557880294
flair,n.天赋，本领，天资,0.231191969
flak,n.高射炮；指责,0.582589682
flake,v.使成薄片,0.602995426
flamboyant,a.艳丽的；(性格)炫耀的，奢华的,0.270180591
flammable,a.易燃的,0.724517502
flatten,v.变平；彻底打败某人,0.088070391
flatter,v.恭维，奉承,0.992410979
flatulent,a.自负的，浮夸的,0.515329033
flaunt,v.（贬义）炫耀，张扬,0.38434131
flaunty,a.炫耀的，张扬的,0.351430432
flaw,n.瑕疵；v.生裂缝；有瑕疵,0.490685335
flax,n.亚麻,0.734758905
flay,v.剥皮；强夺，掠夺；严厉指责,0.933692878
fleece,n.生羊毛，羊毛 v.骗取，欺诈,0.282005621
fleet,a.快速的 v.消磨，疾驰；飞逝,0.990924166
fleeting,a.短暂的，飞逝的,0.740850734
flexible,a.易弯曲的；灵活的,0.641939408
flicker,v.闪烁，摇曳,0.258253908
flickering,a.闪烁的，摇曳的，忽隐忽现的,0.088352958
flighty,a.轻浮的；反复无常的,0.523891216
flimflam,n.欺骗；胡言乱语,0.315204562
flimsy,a.轻而薄的；不结实的，易坏的,0.483663737
flinch,v.畏缩，退缩,0.522342076
flip,v.用指轻弹；蹦跳；a.无礼的,0.889130071
flippant,a.无礼的；轻浮的、不严肃的,0.053989021
flit,v.掠过，迅速飞过,0.820080345
flock,n.羊群；鸟群,0.969803164
floppy,a.松软的；软弱的,0.627427469
floral,a.花的，植物的,0.041766023
florid,a.华丽的；(脸)红润的,0.906683318
flossy,a.华丽的，时髦的；柔软的,0.346502105
flounder,v.挣扎；艰难地移动；n.比目鱼,0.678980639
flourish,v.昌盛，兴旺；活跃而有影响,0.124627083
flout,v.蔑视，违抗,0.328426223
fluctuate,v.波动；变化,0.267163037
fluffy,a.有绒毛的；空洞的,0.61446026
fluke,n.侥幸；意想不到的事,0.054424427
flunk,v.（考试）不及格,0.801583998
fluorescent,a.萤光的，发光的,0.782132905
flush,n./v.脸红；奔流；冲洗,0.382503205
flustered,a.慌张的,0.890436386
flutter,v.拍翅,0.933449061
fluvial,a.河流的，生长在河中的,0.558483959
flux,n.不断的变动；动荡不定,0.230429248
foible,n.小缺点，小毛病,0.367875038
foist,v.偷偷插入；强加,0.994888508
fold,n.羊栏，畜栏；v.折叠,0.425710662
foliage,n.叶子(总称),0.364645424
folklore,n.民间传说；民俗学,0.468133382
folksy,a.亲切的，友好的,0.069103615
folly,n.愚蠢；愚蠢的行为，思想或做法,0.215511769
foment,v.煽动，助长(坏事),0.69362589
fondle,v.抚弄，抚摸,0.188998958
foodstuff,n.食料，食品,0.674707302
foolproof,a.容易懂的，简易而不会误用的,0.968740808
footle,v.说胡话，做傻事；浪费（时间）,0.800785441
foppish,a.浮华的，俗丽的,0.088648743
foray,v.突袭，偷袭；劫掠 n.突袭,0.739048684
forbearance,n.自制，忍耐,0.56490592
forbidding,a.(表情)冷峻的；形势险恶的,0.059299368
forebode,v.不祥预感，凶兆,0.580793796
foreclose,v.排除；取消（抵押品）赎回权,0.655410265
foreknowledge,n.（知识）预知,0.231713799
forensic,a.公开辩论的，争论的,0.363957134
foreshadow,v.预示,0.854389234
foresight,n.远见，深谋远虑,0.270910727
forestall,v.先发制人，预先阻止,0.849636588
forested,a.树木丛生的,0.586304688
foreword,n.前言，序,0.036916793
forfeit,v.丧失，被罚没收；n.丧失物,0.862830215
forfeit,v.丧失，被罚没收；n.丧失物,0.945873686
forge,n.铁匠铺；v.锤炼；伪造,0.898386748
forger,n.打铁匠；伪造者,0.499823915
forgery,n.伪造(物),0.127957608
forgo,v.放弃，抛弃,0.796541516
forlon,a.孤独的；凄凉的,0.612292831
formalized,a.形式化的，正式的,0.773595745
formation,n.组织，形成；(军队)编队,0.553634539
formative,a.形成的；影响发展的,0.443786375
